3852	135	3319
13943	41	2658
10783	19	12667
11649	179	4769
14294	108	13312
12686	93	1457
11072	41	4790
9345	123	10304
4907	150	3906
1019	108	270
10412	150	10699
5351	94	3269
11371	119	806
768	108	2034
12637	108	6860
6958	163	3022
4032	93	10728
9237	150	2933
8120	38	5455
4580	0	5455
12257	207	7247
9119	51	5962
3897	41	8832
11092	64	320
11260	150	14329
273	173	8508
3087	143	1893
13417	209	6367
9001	105	6289
12580	0	360
3559	207	3598
14417	94	5770
3661	203	3174
608	153	7066
8320	110	13348
7443	1	5020
13167	17	3753
537	0	13174
7316	115	11828
9419	43	319
2506	131	429
1889	150	9678
11707	129	13513
13865	207	5473
9845	190	8696
2251	183	4895
7202	216	14063
7125	115	11024
3081	77	3447
8981	108	3221
3601	116	2647
473	158	9754
8248	108	3368
2684	226	6637
9492	174	2239
199	138	7767
8582	196	11092
9422	108	308
14487	18	1308
9456	54	9178
5457	19	3424
5277	77	1547
10851	224	3583
7158	0	10589
13393	56	4813
3368	48	13756
730	7	1746
3776	158	8560
2149	211	1073
2471	191	10810
5361	168	10397
8905	93	12283
13845	93	10958
6053	93	10119
2003	105	11310
14183	20	13531
6370	105	985
8898	203	7046
2070	110	4803
3307	213	7909
12260	222	6891
13201	123	8705
6308	77	13947
1447	186	6010
7479	51	3270
13448	150	214
12439	18	1308
10009	209	11092
11419	181	1592
10600	86	12102
3801	175	6702
1038	167	4334
10562	108	6860
8536	157	9723
5251	193	6304
6428	150	3283
8946	153	13152
7820	24	2009
6087	82	2009
926	115	12410
13145	121	9884
11396	214	9437
10545	121	9884
8705	172	11301
5431	138	911
2846	163	7932
6078	83	13756
1062	93	7207
7915	152	1796
9302	105	1791
11048	108	2562
12052	170	13156
4764	163	11929
5778	1	2495
6694	83	3940
4753	74	7227
6482	134	9748
1605	123	11310
6203	230	4361
6414	203	6822
13777	167	11950
145	38	5293
12323	0	7560
387	77	87
8299	0	5663
7594	165	14231
13067	136	2554
12820	196	6367
1129	93	9441
8385	41	4790
8936	172	9482
7047	158	7781
13683	22	10493
8701	93	9616
455	28	11310
8146	6	2645
13097	163	10604
9696	207	9092
12305	93	6840
5080	210	7317
14007	94	6066
10580	151	10084
55	77	13947
4575	108	4446
13424	109	7678
4562	209	8685
10119	0	2041
13047	26	10783
2526	94	8198
2950	94	3488
6516	207	12980
4275	77	2246
14065	223	10202
11452	228	541
11115	177	7946
11089	83	2812
7091	52	9051
4731	6	12752
11902	41	11765
10819	143	336
5235	83	1387
10024	77	13947
4876	110	6997
9461	33	13580
8785	18	1308
10752	102	5193
101	143	4689
1400	228	6723
12120	94	5562
1018	77	8345
6622	6	9760
1623	108	14136
853	203	2582
7935	174	11398
12695	150	10679
10071	170	4151
12327	228	235
7077	207	2227
2377	115	8209
1145	49	10086
10522	93	14360
10157	141	11525
13063	104	2009
7910	150	506
12832	110	5626
2236	64	8721
1432	93	11243
1014	127	12503
2149	74	6730
7317	25	7317
1926	158	1188
1413	203	11892
7895	127	4974
9962	24	2009
10895	150	235
14170	158	13095
1170	17	12866
9383	207	12686
13552	167	12721
12813	56	2021
14408	197	6959
9745	170	3113
3678	123	11310
5633	225	708
12874	189	5000
8872	81	8872
4040	196	2236
5069	0	8093
12214	150	7679
11003	230	14239
5594	158	9966
14021	150	4800
1206	75	6934
11000	170	14468
4076	77	13947
4388	108	1051
8803	39	5168
1307	203	3981
1038	94	5944
8683	93	2896
8101	108	11346
5578	158	8909
11300	104	2009
7926	93	10313
2776	77	8012
7429	49	11782
5699	183	9466
5319	163	8523
4172	171	10191
4514	162	12686
8740	13	12859
11301	86	1736
5425	170	7414
12380	203	862
9649	121	9884
4507	224	3583
450	134	5450
1902	66	10810
12987	22	13316
11100	170	4993
388	17	11166
12883	150	8822
11886	208	635
11731	47	11188
12519	17	5257
5811	230	11495
12692	158	6379
8037	115	5738
14007	207	8329
3322	170	10706
10057	226	2981
559	226	10810
10694	150	12292
11055	183	6193
4374	54	9752
3327	19	1296
203	119	11153
6547	196	8685
9496	170	7526
6774	222	524
8320	110	8194
1313	203	12458
10079	201	319
11714	196	11092
11964	158	463
3425	94	3895
5974	18	1308
5948	158	3830
178	93	13241
1135	150	1484
4431	1	6596
6812	59	8436
2195	121	9884
4944	0	2041
13675	41	14438
3283	94	5264
7519	6	12424
8736	93	4342
13656	108	142
4281	224	3583
12784	121	9884
7935	125	8616
5214	93	1556
13100	201	607
8981	33	269
397	203	12600
12832	110	7218
9115	59	4546
595	203	14476
878	203	6598
914	158	14169
10787	50	8853
11434	0	2041
9516	105	6860
5175	91	1930
11805	107	11431
11212	59	11019
14456	105	11310
5239	207	1348
4232	163	9059
589	150	12292
9087	163	10042
2526	94	6347
11446	19	241
12120	94	739
10743	0	13823
3359	129	13513
1423	127	13533
6770	34	717
2359	143	4689
14527	121	9884
6699	115	14042
1034	228	1690
553	12	2158
3843	183	8527
8303	189	3681
4359	153	11288
5132	112	184
6898	158	11237
3960	158	3531
11310	75	9074
14461	207	6759
2467	142	14330
4524	167	8037
13298	222	5168
8890	105	13312
8918	183	13240
444	207	7944
11336	203	6829
3854	89	2689
6893	123	6860
8337	209	11092
5655	0	14181
13128	158	9701
3235	170	13183
6642	210	4867
1512	86	389
4986	108	1290
8398	93	4965
12916	111	10188
12130	0	943
3991	127	4790
1145	158	1506
4397	22	12602
12494	203	13845
3239	123	11310
7909	30	6532
5663	38	360
7864	150	5900
2209	94	4847
9332	150	6757
10809	167	8045
10444	51	1353
13324	57	2009
2866	46	10980
270	172	2869
12015	108	11036
10427	93	1296
10799	101	7938
3552	207	1232
1503	141	4066
13411	93	6049
3995	94	10640
7077	94	1693
8685	64	1874
9366	196	6367
13958	43	2233
2011	207	10550
13138	83	13971
7999	230	8238
12485	112	9259
3567	115	4709
6062	186	10750
2661	123	11310
2076	75	5055
6251	127	2658
12617	31	8198
6826	94	5021
10248	115	3398
883	94	1824
1300	218	8705
6380	201	973
12713	115	224
3949	93	6349
5463	94	2618
2774	170	12743
3486	170	14344
14316	93	13151
14359	41	10564
4769	128	13312
11588	150	14007
6398	141	11231
5864	112	13189
9340	183	13312
11807	150	506
1212	108	985
9903	173	7231
9531	149	8715
13806	126	9338
10341	123	6289
13749	77	2070
8320	110	7627
122	33	7709
12470	141	5782
14294	108	3855
3478	123	11310
14233	0	5663
8571	70	2177
8936	172	12855
2249	66	10810
8434	150	5741
2730	75	1157
846	172	1934
12231	201	2469
10801	196	8685
11393	158	11169
1608	91	1392
754	102	2422
12839	94	3613
934	31	12555
1290	145	2963
10782	105	2042
6344	150	3427
3930	194	2009
9247	203	5352
2294	108	11113
12708	108	10115
4709	170	890
8059	127	2855
6624	108	3855
11092	64	6611
6486	211	4025
10435	216	14063
901	150	3552
10735	177	12649
10798	210	14350
6367	64	9006
13197	158	9674
3463	150	5741
9442	115	12440
2609	150	6908
12149	41	9760
11032	61	11481
1075	93	4650
9037	41	1245
13887	19	760
14141	158	7836
2893	163	5691
5669	60	7918
5871	121	9884
991	93	4207
4375	46	1036
8735	77	6732
5370	93	7013
866	105	7734
6587	42	13880
10442	18	1308
4097	150	52
14183	75	10070
188	207	8186
11694	0	2041
10966	0	7592
8240	158	13877
8825	158	6391
5311	150	235
6367	64	3358
7295	93	9885
6759	170	8309
9217	93	659
11092	64	4807
3101	0	5941
6005	167	11727
3655	0	2041
4790	41	13698
13396	170	3699
8127	93	11507
10213	207	1435
8912	163	450
6277	79	14299
8205	191	10810
539	109	2562
11506	170	6478
5332	150	711
10395	115	5370
5768	93	14261
3493	138	4884
3493	148	4186
7202	13	11851
4261	18	1308
891	108	4115
4976	171	10191
12721	115	7105
9060	105	11310
6047	17	4569
2598	108	8936
9453	93	9714
10951	143	14295
11204	27	11310
4162	93	7989
13363	86	9160
10798	212	204
5243	94	13094
5896	123	3221
921	93	10155
5319	163	10458
7395	183	11310
6380	201	6033
2119	70	4816
1435	105	7734
9348	93	11248
2661	191	2561
403	229	3052
13535	121	9884
3659	150	711
12017	77	5614
160	17	5147
12819	94	12032
8837	35	9914
6654	93	6025
1535	150	13548
5266	233	14422
2076	83	10304
6308	15	12667
12267	167	7125
1295	173	4974
11636	30	6532
5735	104	8079
6826	94	371
6723	94	1868
1265	102	14096
469	143	3553
7570	83	11113
1451	109	10450
3959	153	14063
9009	94	6949
11092	64	1954
12469	194	2009
10365	107	11400
4974	6	4888
13913	158	6419
7736	158	5361
3930	175	6739
121	167	2159
12466	22	2471
660	158	13727
5543	222	7253
6839	150	2105
12330	102	9372
12916	111	4781
983	209	8685
11910	172	13033
5846	108	4446
12544	157	13922
8941	15	309
13735	196	11092
8723	0	13174
8595	183	14249
3331	27	6860
10745	228	10503
9009	94	3943
4574	183	8072
5054	224	3583
1469	150	1758
368	171	10191
14492	110	4850
1253	196	2236
10203	93	12575
711	207	9842
13792	212	13502
6450	25	6450
665	93	6506
2649	94	359
672	171	10191
5504	33	12865
9696	207	8216
12292	207	6003
8958	115	10401
5693	77	7176
9197	89	596
8423	93	9915
12291	77	13872
7712	154	9017
5462	143	11917
8506	44	1770
985	144	2962
11851	64	14464
1412	108	846
3269	143	336
8750	76	1156
2288	93	11102
6852	93	13137
4871	110	9372
7284	203	1952
3952	158	13923
13194	108	12925
10025	195	11954
4190	94	6781
10139	119	3577
1031	121	9884
5541	226	5161
10486	143	336
11955	94	7416
2850	67	14019
14294	108	1288
11461	83	859
3128	87	8848
8578	183	2443
8446	93	10470
12975	121	13339
14193	207	9518
4850	77	14492
3513	183	13570
4076	194	2009
404	127	12874
4034	196	11092
8387	107	1715
4458	0	5642
7132	77	14492
5686	123	8705
3880	77	11271
13113	158	14102
10798	210	12241
5710	0	7560
2362	121	9884
7069	150	4678
2721	163	8540
1093	158	11848
6006	203	1435
3454	115	1219
4483	29	8150
838	93	337
5811	108	3881
10304	172	13033
10304	48	8072
14183	75	13655
8297	124	251
2753	228	7516
6258	82	2009
4167	150	9468
7886	68	3549
13996	83	9127
7171	150	11173
6958	163	1225
3253	123	8705
11902	6	12874
7508	207	12786
2763	150	235
10403	163	13396
519	127	774
3995	207	10224
12822	67	8104
841	163	13640
5963	171	10191
5372	115	6312
546	203	13039
9700	147	2737
5556	194	2009
5466	163	14405
9130	170	1821
4845	93	13803
4228	60	13640
3124	93	7951
2236	64	452
13247	27	11310
4303	129	13513
12163	159	8099
660	203	13151
14099	197	1227
10043	183	2131
12660	59	13572
12748	150	7911
1512	128	4779
1617	119	7165
225	151	5528
9065	150	5969
346	112	12227
13411	171	10191
308	144	2962
5888	170	10951
4311	145	7765
5119	207	8739
9353	93	9994
3338	150	6417
6005	94	2868
10153	49	10086
7154	105	11310
5351	94	2629
2764	219	5312
14512	221	3221
13848	158	11745
3788	0	13174
7731	183	2287
6229	108	3221
10874	228	7516
9957	75	11346
6137	24	2009
11948	195	11580
2618	228	131
2214	18	1308
10158	10	14136
6374	107	13312
4935	94	12687
10721	159	5087
1932	0	6905
3322	197	8922
4974	189	7944
14035	150	2754
2918	39	4026
3410	226	2492
12967	207	1561
13097	163	2639
346	62	11773
2932	63	2009
2236	64	11138
756	93	7710
11905	158	2027
6674	18	1308
11050	0	13110
3208	197	9283
14298	70	8759
9011	207	5005
2593	116	13967
13079	24	2009
13348	143	4689
9829	203	5904
1292	170	14033
3249	77	3447
5669	164	7262
13940	203	4915
6479	121	9884
3500	163	11909
7223	203	3174
10596	194	8079
11124	0	5709
7447	171	10191
2209	94	7224
9682	105	12824
5492	203	8633
11207	226	8390
3319	146	4769
14528	148	4186
5535	168	1719
1945	113	13253
12380	93	11410
13118	170	13754
11608	150	13551
2311	190	11725
12546	177	6813
2980	159	6789
2426	207	14241
6450	153	8053
14433	170	6565
12254	18	1308
9611	230	2117
1799	54	8447
11581	170	5489
5334	158	7526
12478	158	740
13317	53	9998
3885	171	11657
11306	93	10704
3819	121	9884
194	51	1221
14045	203	8701
14194	93	7434
3501	18	1308
178	93	11610
14289	108	11310
6479	183	4895
11955	94	2167
13321	183	348
1091	171	10191
6725	18	1308
1413	211	11490
4144	93	4845
1654	22	10305
14417	94	11833
6467	60	7918
9450	107	4115
11956	115	259
14238	158	11924
12284	41	13675
12015	191	2197
2294	108	11346
14068	195	9852
14142	93	7386
7525	143	3553
3019	171	10191
1683	150	4586
14235	77	8012
629	104	2009
1814	129	13513
2543	213	12502
1119	112	1817
629	19	2531
12943	121	9884
7852	227	6811
2070	110	3576
2151	159	11209
13052	0	6905
11789	162	9742
3131	39	4026
11086	162	11466
13077	149	698
2236	64	6218
690	158	13258
12239	228	121
2251	0	9602
14012	141	14120
6268	61	11118
8873	108	3107
306	196	6367
3467	158	3531
13527	150	689
4197	49	11729
8459	61	14355
11553	18	1308
926	115	2742
5170	93	9446
2236	64	6698
14380	158	2698
7080	127	5669
13424	109	4220
11934	121	9884
4974	60	5766
3084	107	1815
7152	170	4553
5212	93	13590
6555	112	14479
13817	46	8367
13881	93	9944
9200	93	8132
11849	150	9373
2209	207	7457
3578	14	13647
5888	150	14193
13786	59	845
1925	94	9928
12034	109	3319
6634	93	10340
11217	132	8046
4741	203	1393
6484	204	4911
6242	203	11542
5440	124	5485
4077	171	11657
3545	110	3422
62	105	11310
10532	0	10589
171	211	14235
13501	203	4736
14124	211	3088
11257	59	9470
7580	54	6958
8643	163	1455
12204	119	968
9050	93	7826
10337	150	3752
9373	167	8045
8943	107	1770
11322	190	7438
160	191	10810
14086	186	2421
654	209	2236
4207	93	3352
8283	35	9914
6959	158	11464
3741	222	12303
13777	167	14232
11467	194	2009
12874	189	1422
12721	115	4409
5917	150	11644
11502	150	11107
651	1	1884
12615	170	7418
10845	93	7221
1469	150	1080
5444	119	11912
7108	203	8644
6536	150	4591
3640	183	151
13197	158	11451
9237	93	5963
13509	203	623
9453	183	6877
10304	75	13394
13762	27	11310
13201	17	6469
151	148	6082
13887	153	4242
8320	110	7353
14398	83	1339
13655	172	14454
2209	94	1064
3004	158	2508
10552	51	12697
10091	196	2236
4731	41	7231
11619	167	7038
13213	166	3280
14354	150	3906
5909	126	12242
11926	52	9051
10399	151	12126
8095	232	5682
11600	19	1097
6563	104	2009
10044	56	2443
1835	119	10942
14507	93	3184
12131	5	4830
10493	108	12315
7990	94	5105
7859	86	9141
13015	106	2009
1080	94	8068
3054	25	3054
7539	109	11310
11206	108	6289
4039	3	2009
3124	93	592
4709	56	963
7056	19	2362
4852	94	12797
10004	178	8506
1242	51	10639
9325	178	10810
724	127	4790
5408	125	5161
12957	1	9570
877	171	10191
4972	230	11507
3738	0	13174
754	102	8046
4445	209	2236
7159	56	6925
7041	189	5497
3787	0	13174
8338	143	13437
8050	72	8050
9395	236	572
7883	124	13905
2540	49	4290
3958	93	6265
1579	77	6732
14337	213	4138
3601	7	7760
11525	0	8093
5243	94	10464
3399	93	6336
8188	0	9588
5130	191	2262
1727	108	2700
9328	93	12716
956	163	8038
11486	171	10191
5554	213	7909
10178	105	3722
11607	172	12855
7864	0	6653
7837	147	12104
8497	41	12827
14195	197	13590
5442	93	7724
8302	93	7467
10910	0	8798
8643	163	6261
7596	195	450
14254	209	6367
13948	132	8817
4009	203	10266
5695	158	4024
12451	163	9365
2505	230	14239
3279	77	4879
10599	150	9275
2875	93	2463
3767	110	3713
2306	75	1345
8967	129	13513
8424	227	5896
9528	104	99
715	195	7328
7490	158	8219
1428	189	13181
6615	154	9453
6958	163	10245
6660	162	6966
5687	70	7830
12473	0	7689
6789	153	3772
13337	183	3730
7405	168	8900
5436	56	3730
8705	146	11301
1194	191	10810
10500	19	12130
5333	154	7152
5646	56	7768
209	150	7556
1270	0	7689
2929	214	14397
3699	129	13513
2243	179	14454
4262	224	3583
5580	171	10191
12549	212	9030
380	139	6178
4009	203	4744
8453	115	12226
10791	195	5667
9206	121	13339
5372	115	12738
12811	93	518
12327	123	8705
12101	83	8706
4731	60	1059
1038	207	7221
5743	197	13553
12441	70	8752
2117	150	7157
49	121	9884
8319	0	7560
13242	170	7998
3478	228	6992
8878	118	2009
219	97	10514
7057	98	1736
13261	93	7602
10254	228	13352
2105	207	2024
2607	207	12671
10083	230	4361
13833	209	2236
2834	170	2468
3643	183	348
4389	108	8705
8705	75	1065
4071	54	8437
13254	50	4639
1413	211	13356
1412	108	142
203	158	8450
5474	203	8570
2319	203	8115
3267	6	9760
11829	33	2412
13618	0	13174
6642	210	4440
7512	170	280
2308	158	10616
11	29	13503
14027	150	10439
13953	158	3503
4731	41	12604
3231	228	121
4862	27	11310
12832	110	2566
8072	29	5979
8317	94	3880
5751	224	3583
3493	83	3967
4027	0	943
5966	41	7231
7287	203	7489
6684	0	14181
11826	77	431
9434	32	308
10114	93	10119
12485	112	9212
6037	102	8408
4293	109	3215
5770	77	4340
1455	18	1308
9801	43	5082
5678	115	7951
122	129	13513
11139	168	3841
5548	203	14401
11921	77	12744
10203	56	4413
7519	189	8975
10281	51	3882
14043	197	7524
4747	22	4860
235	94	5952
3371	117	14088
11312	59	10698
3185	183	10891
1242	194	2009
482	119	564
5080	210	3327
8729	158	2379
12480	93	4240
9383	94	2177
3349	112	6832
2623	19	1730
5560	170	4118
7715	172	1512
6116	108	11310
11775	163	5473
13068	131	11824
7244	211	3830
8649	93	2768
8613	145	11158
2817	108	13312
5261	39	6891
13448	0	5709
11310	75	2970
4120	150	1590
4597	228	9199
10661	117	10661
12893	21	4777
11905	158	11086
8486	93	12808
3967	27	11310
1922	167	7177
2982	79	14467
3922	19	3530
6124	83	13655
4369	0	11356
8928	108	11310
1319	43	11341
14266	149	641
12231	201	203
12758	18	1308
4099	75	3544
9853	110	2380
1975	41	8508
2877	93	4162
4023	0	5642
3176	150	10503
13821	150	12292
4266	0	7206
5442	93	665
14319	150	12833
10430	207	2622
235	94	11010
6367	64	4438
14131	154	14338
2322	79	13873
3606	168	10334
4402	94	4925
3698	233	14422
3215	145	2963
779	183	348
8176	141	7158
13811	57	2009
389	107	11310
10084	219	10838
7619	93	634
8124	206	11310
7537	132	10553
7109	54	12952
1501	173	9792
12967	207	7131
5741	94	10183
3795	95	7466
886	64	13131
2544	17	1923
932	208	8809
9048	77	4340
13396	0	56
9471	94	7853
6730	211	13838
4058	3	8989
10340	203	13448
1578	167	12963
1413	203	5529
6970	222	12490
9871	0	5455
10624	170	536
7215	194	2009
8868	149	2429
10269	143	336
13424	109	5583
6598	170	8046
10902	6	8475
14505	107	6166
7342	19	827
10710	194	2009
10403	163	12477
10468	94	8894
638	121	9884
5752	150	9011
3366	93	14141
12261	166	4132
1968	108	6146
12260	39	886
8015	164	12503
13382	43	4470
1640	168	5021
627	61	5979
8488	153	3772
2649	94	12579
4100	150	5351
13193	115	5591
4974	164	2645
11612	93	9915
8387	107	5046
7029	183	6713
596	89	2042
8988	150	8966
13039	93	1566
3112	6	4974
3124	56	348
13279	115	2510
4586	207	5452
13041	93	1093
7110	177	9207
3552	207	10131
10927	203	14025
2376	207	5064
13571	201	4932
2101	18	1308
2117	211	585
13787	49	4290
7759	191	10810
8832	164	5929
8587	163	5450
14093	37	2009
8101	108	10689
5335	52	1901
2309	191	3435
6646	83	12203
2112	121	9884
2364	49	10086
3816	150	14193
665	93	7284
5370	93	13019
7108	158	1117
5478	212	3522
786	236	3170
7893	121	9884
1501	150	5009
5927	108	2700
8699	0	13174
1012	113	10055
5589	203	14380
13377	56	2365
11594	150	4591
11622	43	6593
5457	19	9921
5757	105	7734
9792	6	8508
8353	154	1773
12994	141	11526
10006	150	2933
10491	143	14295
299	115	9146
10506	96	10506
12503	41	8146
530	163	8739
4162	203	9396
6732	110	6551
4935	94	13610
11310	75	8963
5204	158	9272
14153	0	13174
13516	143	9418
11686	174	5636
2085	22	11329
9733	107	6860
669	159	5414
9745	93	6777
8282	143	4689
1119	112	10351
1469	158	12860
11043	108	11310
3761	77	3447
6376	108	4690
6998	196	8685
2454	56	142
10078	150	7
6367	64	14079
13371	150	10772
12380	150	12481
11601	227	8353
12683	43	10294
9696	207	9994
8101	108	11310
1107	77	12832
12396	197	7599
12279	102	4312
2590	226	4968
8716	57	2009
3457	41	12752
9466	165	1374
700	0	5455
10035	93	10560
8088	19	186
2236	64	3370
8174	77	12548
5963	0	7689
2633	196	11092
705	0	2041
4235	78	3983
5101	170	11962
2229	127	4790
2052	41	7662
5587	159	7753
7521	154	8768
9581	226	6637
1929	39	6891
9453	0	5663
8447	163	1782
3799	93	12180
2781	228	1375
8520	150	6005
5961	171	10191
10891	18	1308
10350	206	11310
1894	183	4501
3704	150	9275
3801	129	4871
357	0	11356
9340	49	5624
4172	150	1912
11572	58	13544
2027	162	4701
6297	143	9418
6049	93	9610
5969	94	13997
10732	228	7863
13974	17	14460
3887	211	14228
6774	116	333
1997	17	12968
8216	93	1233
3783	19	8105
243	211	11568
4026	64	5789
12503	6	42
5319	163	7936
646	211	4478
1915	107	3490
2445	62	1108
11647	108	14397
8006	43	6025
9616	170	12409
11310	48	9632
6718	108	13029
10257	183	2443
1665	143	2670
13508	209	11092
2293	191	10810
12827	41	13533
14081	121	9884
6512	144	10671
8	118	2009
5394	105	3275
14262	150	14513
9884	73	3786
9404	226	13634
8225	201	786
1950	148	4969
5080	109	270
7752	183	14411
12025	105	11310
4974	189	3022
12664	78	3983
11344	212	11972
8112	66	10810
3044	162	12264
3071	83	5787
13140	226	5408
8365	153	1624
7597	138	7767
11001	71	8705
4814	170	13021
11873	7	1812
6498	115	368
6061	213	7909
5678	115	8881
12733	130	272
9265	0	13823
2269	18	1308
2618	143	336
8263	209	2236
12579	108	6860
7041	41	6120
9353	93	8591
2370	222	9023
11275	150	3552
3124	183	348
5533	143	336
11367	18	1308
8890	158	2988
2144	51	1961
7651	93	13049
1621	178	10810
13845	158	3718
1578	94	8256
8521	170	10553
4227	108	3855
12227	226	11686
8739	150	2933
660	170	1972
3687	75	9049
568	119	3166
8484	182	6953
435	186	6010
10552	123	11310
3763	123	8705
2511	158	1978
3519	0	360
9483	93	4736
8368	3	2009
659	158	3653
8641	129	13513
1946	94	3278
1029	209	2236
11400	217	2009
12860	230	11303
1270	18	1308
3156	183	5396
5080	109	3855
8868	149	14055
4598	127	12604
12120	94	2968
12641	56	13071
1868	17	3890
14142	93	14360
6238	21	11316
5443	0	5642
8420	99	431
5358	163	5214
6101	203	4491
7920	18	1308
10730	77	8345
3349	62	4968
1178	27	1157
2076	75	10969
3426	93	3174
3655	170	12683
1572	128	985
3302	170	10843
9922	42	2034
2206	93	5352
12811	171	10191
13430	107	4195
7805	0	5642
2847	194	2009
1171	191	11148
2082	129	13513
6930	75	4269
9964	195	9353
1849	173	4974
4251	163	5421
12839	94	9867
10698	197	1239
12134	43	13960
7915	83	8706
13297	206	11310
1038	167	13973
10266	93	5572
11449	0	13174
7934	119	12182
1900	190	4895
669	159	5405
4412	108	11310
14492	110	7350
14150	49	11782
749	190	1950
4561	108	1770
5595	83	12788
2101	197	5908
43	196	11092
9368	194	2009
11267	216	4917
2029	106	2009
7098	93	2394
14496	93	6573
6783	17	6242
13592	150	12839
844	97	10514
9378	108	985
1163	150	3552
9210	150	9383
13336	123	3722
7828	105	11310
3740	43	10873
4893	71	4089
10780	43	9969
13571	135	11310
8599	150	3247
2582	158	4993
13100	201	6931
14086	190	11725
6344	150	3626
13843	43	5719
5553	56	7349
11742	203	1740
2594	170	8817
12388	113	7532
1034	108	11310
7291	119	12931
1984	11	491
338	94	12352
68	105	142
550	230	9788
9053	150	1043
11105	113	2953
8402	150	13476
8175	129	13513
10763	108	8705
4329	64	727
10676	197	8523
11491	98	8392
9884	73	12486
8790	181	2748
5762	52	7601
5334	158	10097
10294	170	12683
1290	78	3983
14474	226	3805
10893	115	1221
2229	0	5455
10123	105	8705
502	29	7314
175	77	12744
8230	77	13947
11593	171	10191
8752	77	12744
10002	141	10696
2545	228	4665
6860	89	12408
6902	56	758
10819	230	8260
9976	122	10592
10414	203	6393
4652	228	6351
2209	94	2250
12873	108	11113
926	115	3949
12759	145	2963
2726	93	665
5884	0	5988
8943	107	10689
5927	228	11624
7408	105	11310
38	207	4327
12697	171	10191
3897	41	10317
13143	94	1673
13140	226	13096
9502	0	13174
4756	19	1416
1260	202	8373
3030	124	11452
9442	115	8402
7870	93	5653
9095	142	4204
12666	77	3447
3112	60	2476
13433	93	13716
10066	43	595
4210	170	9457
8132	22	13468
12494	197	3956
7828	0	8093
4914	150	4657
7258	183	4895
10120	115	6026
8127	211	4775
4751	158	9406
8596	93	11379
10503	94	2759
2801	203	4744
8540	150	13260
4450	228	9902
8455	150	5351
121	94	220
10986	94	8537
9009	94	6781
5908	203	7207
10328	171	10191
6382	93	10583
10098	163	9636
13278	108	5272
3004	203	9364
6341	121	9884
5785	108	12315
3141	119	9985
1775	228	10347
12038	93	8285
6746	83	13805
7294	105	7734
5197	108	2728
13890	75	3688
6093	143	13437
11170	27	13312
2583	149	11780
12974	56	9819
8508	189	5888
8449	131	429
8177	94	254
12772	207	11217
14419	58	11621
5243	94	8860
8691	108	6860
2222	203	3643
9840	108	4895
7612	124	8850
14007	94	3081
5606	146	14367
5689	93	13688
2950	94	1224
159	126	13035
11433	197	10673
9947	209	6367
14074	156	2009
11153	0	5663
12520	59	10384
10001	93	14042
2105	207	12977
7501	93	89
6581	150	9696
6699	115	14324
2681	9	7208
14201	3	2009
9812	209	2236
4921	54	4595
1125	99	431
11270	203	10560
292	6	1843
12407	17	7611
11586	163	2192
5378	150	4964
12725	77	13947
537	24	2009
7394	77	431
13406	0	8093
7599	158	5562
8548	146	1934
3124	93	7742
11745	33	4563
12525	170	9791
5333	190	4895
14401	203	3734
4790	6	5929
4630	94	14339
14486	126	6500
12395	105	11310
1152	79	12335
10640	108	11310
5567	126	10802
14479	226	8345
2426	167	8352
12598	108	8705
493	138	11494
9334	119	13209
853	170	9493
13121	17	8482
6733	158	4178
6703	150	14444
9688	225	12224
7715	145	2963
6723	94	8353
8820	112	11600
4972	108	2692
7297	177	1627
13664	93	9821
7787	158	10659
5902	0	10589
6458	107	8705
14094	58	11412
11902	41	1428
7052	49	4101
1660	170	10065
9683	77	14492
10770	158	9157
12531	41	3457
5271	19	4673
10240	170	4681
10860	94	10132
13902	113	13253
6397	150	235
4871	110	4064
1587	170	10183
11384	203	14406
10473	100	12188
11391	158	12253
12456	114	2009
3349	112	9212
83	207	13680
11092	64	11134
6965	203	3030
235	94	1212
2080	108	11310
3104	129	13513
3068	150	13752
1300	108	11310
2440	110	12331
13538	60	4688
11248	121	13339
5662	119	3166
1186	170	3044
4645	94	642
13234	108	13312
11834	93	10682
2877	170	6037
13782	77	14492
6887	93	4577
9621	115	6752
2243	107	9213
2308	227	13911
6962	150	5119
12931	105	11310
1777	209	11092
1506	225	7352
1483	123	8705
5499	8	11504
4325	25	4325
2172	71	7652
9546	203	6894
11991	183	10159
13095	186	2421
10572	222	4026
8837	226	12798
7060	59	9539
12451	163	2497
607	21	11310
14324	150	506
12901	56	9045
4082	0	5663
5239	167	1121
11527	149	625
9353	197	4853
466	77	431
7595	150	8954
42	6	8367
12607	110	7406
8320	110	5004
13592	93	8768
3356	167	5140
9085	93	7467
13672	109	11385
2402	3	2009
252	190	4572
2067	158	9124
13647	150	8966
1412	108	12408
13746	0	360
13911	108	3855
10161	170	254
11848	108	2562
13912	163	5685
1202	93	6108
5119	207	4750
13946	17	8887
13016	227	11698
3216	91	4659
13684	56	9045
1707	143	5831
11881	105	11310
524	64	6774
270	29	14040
4568	167	7038
12745	138	7767
7118	29	13367
10057	226	7340
13947	110	5713
3914	0	6905
25	83	8719
5563	25	5563
7207	93	5908
13404	0	5941
8621	199	4851
3014	40	14519
11649	179	11301
6555	112	4103
10743	121	9884
4130	150	13548
10560	56	12280
121	94	2881
4246	59	246
9448	17	10776
85	24	2009
4931	178	10810
10751	158	2012
11821	150	1038
